id,label
10080,0.9834913015365601
10081,0.7382515668869019
10082,0.1440623700618744
10083,0.1075003445148468
10084,0.9999905824661255
10085,0.9962335228919983
10086,0.9964464902877808
10087,0.9923925399780273
10088,0.15752211213111877
10089,0.18560698628425598
1009,0.9953244924545288
10090,0.27620506286621094
10091,0.3620225191116333
10092,0.9958744049072266
10093,0.20617946982383728
10094,0.9980804324150085
10095,0.10717085003852844
10096,0.9854705333709717
10097,0.9982820153236389
10098,0.975838303565979
10099,0.02069029211997986
101,0.14297595620155334
1010,0.9783185720443726
10100,0.9700077176094055
10101,0.9932495951652527
10102,0.42302173376083374
10103,0.019251495599746704
10104,0.999632716178894
10105,0.8187479972839355
10106,0.15149953961372375
10107,0.45865166187286377
10108,0.9883328676223755
10109,0.010208755731582642
1011,0.04780411720275879
10110,0.986634373664856
10111,0.395259827375412
10112,0.06982460618019104
10113,0.9999368190765381
10114,0.44535180926322937
10115,0.28058362007141113
10116,0.9996980428695679
10117,0.07108822464942932
10118,0.34314078092575073
10119,0.5510522723197937
1012,0.7851725816726685
10120,0.09993153810501099
10121,0.630927324295044
10122,0.21485698223114014
10123,0.9263359904289246
10124,0.9971071481704712
10125,0.04821610450744629
10126,0.014892667531967163
10127,0.8953927755355835
10128,0.22713014483451843
10129,0.21512183547019958
1013,0.017930209636688232
10130,0.4303058087825775
10131,0.759435772895813
10132,0.14114877581596375
10133,0.14453855156898499
10134,0.7213934659957886
10135,0.9986372590065002
10136,0.9545948505401611
10137,0.04426079988479614
10138,0.990480899810791
10139,0.9768872261047363
1014,0.9997318983078003
10140,0.20582738518714905
10141,0.9976922273635864
10142,0.990084171295166
10143,0.8883334994316101
10144,0.9621193408966064
10145,0.012071579694747925
10146,0.9845262765884399
10147,0.7461302280426025
10148,0.5653588175773621
10149,0.20466181635856628
1015,0.12166720628738403
10150,0.34667980670928955
10151,0.09547126293182373
10152,0.05685433745384216
10153,0.974633514881134
10154,0.7536914348602295
10155,0.9774641394615173
10156,0.7431194186210632
10157,0.03456634283065796
10158,0.227422833442688
10159,0.9657344818115234
1016,0.9199904203414917
10160,0.043911129236221313
10161,0.027825534343719482
10162,0.9980940818786621
10163,0.9999960660934448
10164,0.7348071336746216
10165,0.8599381446838379
10166,0.9692836999893188
10167,0.998986005783081
10168,0.6400036811828613
10169,0.9984533190727234
1017,0.020172715187072754
10170,0.0393500030040741
10171,0.04696270823478699
10172,0.9982861280441284
10173,0.012555927038192749
10174,0.13214871287345886
10175,0.29229962825775146
10176,0.9978961944580078
10177,0.9757031202316284
10178,0.5361902713775635
10179,0.9720835089683533
1018,0.9803237915039062
10180,0.45225128531455994
10181,0.975766658782959
10182,0.28961390256881714
10183,0.7321557402610779
10184,0.01292198896408081
10185,0.9671145677566528
10186,0.9961895942687988
10187,0.9943430423736572
10188,0.24840980768203735
10189,0.9995731115341187
1019,0.999925971031189
10190,0.9972818493843079
10191,0.140408456325531
10192,0.8257381916046143
10193,0.09245336055755615
10194,0.09407514333724976
10195,0.990671694278717
10196,0.9676692485809326
10197,0.9928025007247925
10198,0.35255181789398193
10199,0.25832390785217285
102,0.8826854228973389
1020,0.08238092064857483
10200,0.40722909569740295
10201,0.13304057717323303
10202,0.9979581832885742
10203,0.9999302625656128
10204,0.2856366038322449
10205,0.37631237506866455
10206,0.503042995929718
10207,0.9485586881637573
10208,0.990548312664032
10209,0.9997806549072266
1021,0.7999712228775024
10210,0.06788799166679382
10211,0.21854442358016968
10212,0.09528040885925293
10213,0.9269595146179199
10214,0.9860266447067261
10215,0.057655930519104004
10216,0.888343334197998
10217,0.9280370473861694
10218,0.08131331205368042
10219,0.23580455780029297
1022,0.019481360912322998
10220,0.9998234510421753
10221,0.9274952411651611
10222,0.5785552263259888
10223,0.13121312856674194
10224,0.14554405212402344
10225,0.4652929902076721
10226,0.627424955368042
10227,0.09316781163215637
10228,0.3968426585197449
10229,0.22484228014945984
1023,0.019921422004699707
10230,0.37090742588043213
10231,0.9978659152984619
10232,0.999721348285675
10233,0.9980537295341492
10234,0.2128174602985382
10235,0.003403216600418091
10236,0.1974698007106781
10237,0.5655386447906494
10238,0.35448190569877625
10239,0.2294573187828064
1024,0.03956151008605957
10240,0.0006212592124938965
10241,0.9345388412475586
10242,0.9998056888580322
10243,0.8777848482131958
10244,0.9996858239173889
10245,0.9450924396514893
10246,0.8550042510032654
10247,0.9984365701675415
10248,0.07704633474349976
10249,0.9911109209060669
1025,0.007478296756744385
10250,0.07727009057998657
10251,0.8744611740112305
10252,0.09580400586128235
10253,0.9030195474624634
10254,0.9986678957939148
10255,0.9020089507102966
10256,0.9969903230667114
10257,0.4841722548007965
10258,0.9988470077514648
10259,0.9971234798431396
1026,0.3671265244483948
10260,0.7691360712051392
10261,0.9786467552185059
10262,0.5808902382850647
10263,0.9983444213867188
10264,0.013468623161315918
10265,0.4053647816181183
10266,0.0868452787399292
10267,0.1708592176437378
10268,0.9863473176956177
10269,0.9067090749740601
1027,0.14560621976852417
10270,0.09278726577758789
10271,0.994728684425354
10272,0.1812450885772705
10273,0.04655507206916809
10274,0.3118327260017395
10275,0.7832149267196655
10276,0.7672699689865112
10277,0.26009392738342285
10278,0.2672595977783203
10279,0.8189095854759216
1028,0.027741461992263794
10280,0.541681706905365
10281,0.999833881855011
10282,0.9523142576217651
10283,0.9998936057090759
10284,0.9992440342903137
10285,0.9965345859527588
10286,0.0034238994121551514
10287,0.09813377261161804
10288,0.002234846353530884
10289,0.5000813603401184
1029,0.6884104013442993
10290,0.6788988709449768
10291,0.9548171758651733
10292,0.22893133759498596
10293,0.9194071888923645
10294,0.07088601589202881
10295,0.044855475425720215
10296,0.04915696382522583
10297,0.9998961091041565
10298,0.9576468467712402
10299,0.3220295011997223
103,0.09217169880867004
1030,0.1616162359714508
10300,0.9991962909698486
10301,0.044667571783065796
10302,0.9428890943527222
10303,0.4655591547489166
10304,0.9993414282798767
10305,0.9962024092674255
10306,0.9673422574996948
10307,0.7246661186218262
10308,0.49623215198516846
10309,0.07098132371902466
1031,0.43246617913246155
10310,0.0702274739742279
10311,0.16461515426635742
10312,0.0013270080089569092
10313,0.9283339977264404
10314,0.1668042540550232
10315,0.9997638463973999
10316,0.9300644397735596
10317,0.9999651908874512
10318,0.024028033018112183
10319,0.41637349128723145
1032,0.4903202950954437
10320,0.9943403005599976
10321,0.9995216131210327
10322,0.9994642734527588
10323,0.834069013595581
10324,0.9071851968765259
10325,0.10747498273849487
10326,0.9990962743759155
10327,0.5227569341659546
10328,0.024555355310440063
10329,0.9888540506362915
1033,0.3742055892944336
10330,0.05425673723220825
10331,0.03129708766937256
10332,0.9999819397926331
10333,0.10555574297904968
10334,0.2817453145980835
10335,0.998083233833313
10336,0.07944819331169128
10337,0.10204538702964783
10338,0.17545053362846375
10339,0.9676202535629272
1034,0.9996981024742126
10340,0.21536555886268616
10341,0.06967797875404358
10342,0.9990426301956177
10343,0.03919190168380737
10344,0.6167776584625244
10345,0.9755195379257202
10346,0.6444862484931946
10347,0.7122805118560791
10348,0.4568164348602295
10349,0.8406744003295898
1035,0.270580530166626
10350,0.9995498657226562
10351,0.006651818752288818
10352,0.9820083379745483
10353,0.05364346504211426
10354,0.8093643188476562
10355,0.9759562611579895
10356,0.027030378580093384
10357,0.9593966007232666
10358,0.25706613063812256
10359,0.5313186645507812
1036,0.9151510000228882
10360,0.24634972214698792
10361,0.31802642345428467
10362,0.026532620191574097
10363,0.0036571621894836426
10364,0.9999511241912842
10365,0.1051570475101471
10366,0.9868350625038147
10367,0.9036630988121033
10368,0.9628355503082275
10369,0.01485016942024231
1037,0.984033465385437
10370,0.544430136680603
10371,0.048825472593307495
10372,0.9537355303764343
10373,0.18157029151916504
10374,0.9918325543403625
10375,0.8254575729370117
10376,0.03798845410346985
10377,0.251546174287796
10378,0.06451836228370667
10379,0.984683632850647
1038,0.9929593801498413
10380,0.5385138988494873
10381,0.675674557685852
10382,0.05666416883468628
10383,0.42034971714019775
10384,0.9230485558509827
10385,0.999737024307251
10386,0.024299651384353638
10387,0.9379453659057617
10388,0.021173715591430664
10389,0.04269653558731079
1039,0.033045947551727295
10390,0.9901146292686462
10391,0.12259349226951599
10392,0.1451505720615387
10393,0.02614709734916687
10394,0.4037865102291107
10395,0.9852913618087769
10396,0.9933633804321289
10397,0.16360518336296082
10398,0.008639305830001831
10399,0.9884735345840454
104,0.021612703800201416
1040,0.999955415725708
10400,0.9977775812149048
10401,0.1468675136566162
10402,0.31872135400772095
10403,0.9979829788208008
10404,0.03347095847129822
10405,0.07393231987953186
10406,0.8390329480171204
10407,0.015139460563659668
10408,0.09149244427680969
10409,0.909544825553894
1041,0.11722707748413086
10410,0.38225945830345154
10411,0.15226492285728455
10412,0.020537257194519043
10413,0.0822010338306427
10414,0.9458935260772705
10415,0.9265095591545105
10416,0.008070528507232666
10417,0.35836219787597656
10418,0.369540274143219
10419,0.9750809669494629
1042,0.6618504524230957
10420,0.9849667549133301
10421,0.9049637913703918
10422,0.18114492297172546
10423,0.057655930519104004
10424,0.5101166367530823
10425,0.9947772026062012
10426,0.13295817375183105
10427,0.9969640970230103
10428,0.2816564440727234
10429,0.9125900864601135
1043,0.18524697422981262
10430,0.43304967880249023
10431,0.07021227478981018
10432,0.8717331886291504
10433,0.9889550805091858
10434,0.9993000030517578
10435,0.042298585176467896
10436,0.9866932034492493
10437,0.042618513107299805
10438,0.9887200593948364
10439,0.6133176684379578
1044,0.2762128710746765
10440,0.046673983335494995
10441,0.1352405548095703
10442,0.9873588681221008
10443,0.9123600721359253
10444,0.6799081563949585
10445,0.9999958276748657
10446,0.9612928032875061
10447,0.9584062695503235
10448,0.9997407793998718
10449,0.9436628818511963
1045,0.17304691672325134
10450,0.008151322603225708
10451,0.025584638118743896
10452,0.2225419580936432
10453,0.8276734352111816
10454,0.0037648379802703857
10455,0.46785539388656616
10456,0.732416570186615
10457,0.02793636918067932
10458,0.999186635017395
10459,0.013990044593811035
1046,0.7614158391952515
10460,0.04307800531387329
10461,0.011380642652511597
10462,0.8578833341598511
10463,0.09502491354942322
10464,0.9926977157592773
10465,0.9998289346694946
10466,0.9304938316345215
10467,0.020523667335510254
10468,0.024930179119110107
10469,0.19960835576057434
1047,0.1501278579235077
10470,0.046677589416503906
10471,0.0667230486869812
10472,0.0369793176651001
10473,0.9957992434501648
10474,0.9862232208251953
10475,0.005760252475738525
10476,0.9968326091766357
10477,0.09827888011932373
10478,0.9863185882568359
10479,0.6770787239074707
1048,0.9714642763137817
10480,0.3221273720264435
10481,0.054524630308151245
10482,0.09151449799537659
10483,0.3441466987133026
10484,0.10585197806358337
10485,0.6302523016929626
10486,0.2598070502281189
10487,0.986800491809845
10488,0.9730673432350159
10489,0.04040241241455078
1049,0.1167372465133667
10490,0.9533142447471619
10491,0.2251443862915039
10492,0.9467936158180237
10493,0.16501981019973755
10494,0.9937253594398499
10495,0.2610927224159241
10496,0.999067485332489
10497,0.9889273643493652
10498,0.0062885582447052
10499,0.9700203537940979
105,0.9046595096588135
1050,0.009502321481704712
10500,0.9973071217536926
10501,0.9634096026420593
10502,0.9995778799057007
10503,0.4313632845878601
10504,0.9995741248130798
10505,0.8355007171630859
10506,0.0528712272644043
10507,0.16837307810783386
10508,0.27794021368026733
10509,0.5910086631774902
1051,0.9203106164932251
10510,0.021851658821105957
10511,0.011978954076766968
10512,0.6058903336524963
10513,0.4521716237068176
10514,0.9995657205581665
10515,0.5480941534042358
10516,0.9991954565048218
10517,0.9900789260864258
10518,0.9837807416915894
10519,0.025150537490844727
1052,0.9188460111618042
10520,0.9359837770462036
10521,0.04917839169502258
10522,0.10582920908927917
10523,0.9735181927680969
10524,0.9934613704681396
10525,0.991497814655304
10526,0.773603081703186
10527,0.4518079459667206
10528,0.014852315187454224
10529,0.022483080625534058
1053,0.9963221549987793
10530,0.016757160425186157
10531,0.9883517026901245
10532,0.47618523240089417
10533,0.1560455858707428
10534,0.9999885559082031
10535,0.1339310109615326
10536,0.06280264258384705
10537,0.17505651712417603
10538,0.16355207562446594
10539,0.31899166107177734
1054,0.9896202087402344
10540,0.35868367552757263
10541,0.992215633392334
10542,0.16245701909065247
10543,0.15214434266090393
10544,0.7181282043457031
10545,0.25883305072784424
10546,0.007768750190734863
10547,0.15183645486831665
10548,0.9988654851913452
10549,0.00646546483039856
1055,0.6194398403167725
10550,0.9139930605888367
10551,0.9604946970939636
10552,0.08095526695251465
10553,0.19513162970542908
10554,0.8586432933807373
10555,0.022360503673553467
10556,0.9426590800285339
10557,0.12323647737503052
10558,0.9897838234901428
10559,0.9366572499275208
1056,0.8705004453659058
10560,0.09009450674057007
10561,0.9135639667510986
10562,0.9995375871658325
10563,0.9018651247024536
10564,0.9999699592590332
10565,0.9767637252807617
10566,0.9978801608085632
10567,0.9939303398132324
10568,0.8969292640686035
10569,0.9935787916183472
1057,0.943022608757019
10570,0.4354967176914215
10571,0.9998515844345093
10572,0.5609159469604492
10573,0.0928676426410675
10574,0.9870682954788208
10575,0.2838677167892456
10576,0.07464131712913513
10577,0.21928590536117554
10578,0.9995994567871094
10579,0.3084094524383545
1058,0.7890236377716064
10580,0.973395824432373
10581,0.9940263032913208
10582,0.002289026975631714
10583,0.8646271228790283
10584,0.9985349774360657
10585,0.10704836249351501
10586,0.06061527132987976
10587,0.9998390674591064
10588,0.9920901656150818
10589,0.027848780155181885
1059,0.9970252513885498
10590,0.0541132390499115
10591,0.9970816373825073
10592,0.09525221586227417
10593,0.7010087370872498
10594,0.9990876913070679
10595,0.9998683929443359
10596,0.024317055940628052
10597,0.3436632752418518
10598,0.9974663853645325
10599,0.9916824102401733
106,0.9547923803329468
1060,0.2315216064453125
10600,0.9934422969818115
10601,0.4098385274410248
10602,0.8592413067817688
10603,0.07464343309402466
10604,0.6615461111068726
10605,0.010209739208221436
10606,0.9963791370391846
10607,0.035694777965545654
10608,0.7932040095329285
10609,0.8849191665649414
1061,0.014967679977416992
10610,0.9999352693557739
10611,0.036783814430236816
10612,0.9913439750671387
10613,0.2102333903312683
10614,0.008630931377410889
10615,0.003925502300262451
10616,0.9605877995491028
10617,0.06753399968147278
10618,0.17151570320129395
10619,0.4187644422054291
1062,0.04740002751350403
10620,0.6918757557868958
10621,0.10439062118530273
10622,0.24028611183166504
10623,0.06425473093986511
10624,0.09006592631340027
10625,0.9982187151908875
10626,0.3592712879180908
10627,0.019397765398025513
10628,0.10430508852005005
10629,0.9928403496742249
1063,0.03802973031997681
10630,0.026322126388549805
10631,0.10452157258987427
10632,0.9991685152053833
10633,0.9990100264549255
10634,0.08268845081329346
10635,0.18167579174041748
10636,0.8827540278434753
10637,0.2637583613395691
10638,0.0365050733089447
10639,0.9648576974868774
1064,0.2840109169483185
10640,0.9892988204956055
10641,0.9948263764381409
10642,0.9994436502456665
10643,0.04848605394363403
10644,0.9009143114089966
10645,0.9999805688858032
10646,0.8441029787063599
10647,0.04816719889640808
10648,0.8879317045211792
10649,0.2198309302330017
1065,0.04655095934867859
10650,0.08181554079055786
10651,0.9482653141021729
10652,0.22962209582328796
10653,0.02694287896156311
10654,0.020329982042312622
10655,0.03899297118186951
10656,0.9967548251152039
10657,0.2597491145133972
10658,0.9532434344291687
10659,0.8261104822158813
1066,0.9987360239028931
10660,0.15169736742973328
10661,0.9514883756637573
10662,0.8067775368690491
10663,0.9149179458618164
10664,0.48814070224761963
10665,0.03347134590148926
10666,0.99418044090271
10667,0.9945660829544067
10668,0.03956723213195801
10669,0.05139559507369995
1067,0.9994869232177734
10670,0.6704415082931519
10671,0.07679444551467896
10672,0.1896211802959442
10673,0.9919018745422363
10674,0.013527840375900269
10675,0.2723490595817566
10676,0.1781540811061859
10677,0.24644958972930908
10678,0.21182721853256226
10679,0.030287832021713257
1068,0.9969769716262817
10680,0.8330600261688232
10681,0.0004203915596008301
10682,0.054369062185287476
10683,0.9979631900787354
10684,0.9541699886322021
10685,0.07563552260398865
10686,0.18842047452926636
10687,0.029261648654937744
10688,0.4762583374977112
10689,0.9967207908630371
1069,0.5263652801513672
10690,0.49092450737953186
10691,0.44553977251052856
10692,0.9950802326202393
10693,0.13772279024124146
10694,0.014520823955535889
10695,0.9997950792312622
10696,0.9252266883850098
10697,0.9971622228622437
10698,0.19682222604751587
10699,0.9247826337814331
107,0.27724897861480713
1070,0.9999368786811829
10700,0.19965508580207825
10701,0.9961233735084534
10702,0.9668301343917847
10703,0.008850961923599243
10704,0.42583775520324707
10705,0.731687068939209
10706,0.9493601322174072
10707,0.9999775886535645
10708,0.8479129076004028
10709,0.9977753162384033
1071,0.11573150753974915
10710,0.7939336895942688
10711,0.29771578311920166
10712,0.998421311378479
10713,0.49841150641441345
10714,0.5107250213623047
10715,0.9995555281639099
10716,0.6438784599304199
10717,0.8433887958526611
10718,0.547021746635437
10719,0.9678706526756287
1072,0.8492900133132935
10720,0.9814456701278687
10721,0.4855108857154846
10722,0.19725194573402405
10723,0.9627756476402283
10724,0.9509688019752502
10725,0.8222838640213013
10726,0.21309706568717957
10727,0.007513970136642456
10728,0.16917163133621216
10729,0.13324898481369019
1073,0.0030904412269592285
10730,0.9989194869995117
10731,0.8787307143211365
10732,0.041625916957855225
10733,0.6178158521652222
10734,0.11678540706634521
10735,0.06987780332565308
10736,0.7329971790313721
10737,0.17587003111839294
10738,0.9597355127334595
10739,0.9698907732963562
1074,0.9147008061408997
10740,0.031287580728530884
10741,0.7956980466842651
10742,0.9168883562088013
10743,0.994926393032074
10744,0.39391595125198364
10745,0.10769921541213989
10746,0.10251620411872864
10747,0.6502492427825928
10748,0.12522298097610474
10749,0.0209064781665802
1075,0.9894014596939087
10750,0.3742789030075073
10751,0.06472200155258179
10752,0.7574777603149414
10753,0.841330885887146
10754,0.09108796715736389
10755,0.9979619979858398
10756,0.9987402558326721
10757,0.05346992611885071
10758,0.9946974515914917
10759,0.020987749099731445
1076,0.15889456868171692
10760,0.16485321521759033
10761,0.1390973925590515
10762,0.08559596538543701
10763,0.06716862320899963
10764,0.046047210693359375
10765,0.9964078664779663
10766,0.9878901243209839
10767,0.9996631741523743
10768,0.9997936487197876
10769,0.9855145215988159
1077,0.23659935593605042
10770,0.9604648947715759
10771,0.8961402177810669
10772,0.7215201258659363
10773,0.9879467487335205
10774,0.32782477140426636
10775,0.021907389163970947
10776,0.18861669301986694
10777,0.9847743511199951
10778,0.40708041191101074
10779,0.19613876938819885
1078,0.01560327410697937
10780,0.22276175022125244
10781,0.42881715297698975
10782,0.5392627716064453
10783,0.833906888961792
10784,0.013861626386642456
10785,0.9705145359039307
10786,0.004256159067153931
10787,0.7863750457763672
10788,0.989937424659729
10789,0.5075560808181763
1079,0.8482842445373535
10790,0.5187616944313049
10791,0.16286388039588928
10792,0.6871907711029053
10793,0.23652243614196777
10794,0.9887229204177856
10795,0.9779989719390869
10796,0.0019621551036834717
10797,0.5444927215576172
10798,0.7313438057899475
10799,0.11802500486373901
108,0.6394602656364441
1080,0.9996206760406494
10800,0.3846533000469208
10801,0.8044909238815308
10802,0.053148239850997925
10803,0.07557138800621033
10804,0.996834397315979
10805,0.3854426443576813
10806,0.9987317323684692
10807,0.15006867051124573
10808,0.5188658237457275
10809,0.032888978719711304
1081,0.7190973162651062
10810,0.4776918292045593
10811,0.9964547157287598
10812,0.18567338585853577
10813,0.030256569385528564
10814,0.00434720516204834
10815,0.6440976858139038
10816,0.08109131455421448
10817,0.2268211543560028
10818,0.6111395955085754
10819,0.5028756856918335
1082,0.9999963045120239
10820,0.8987281918525696
10821,0.9859403371810913
10822,0.3784155249595642
10823,0.44456708431243896
10824,0.16713383793830872
10825,0.993310809135437
10826,0.9938749670982361
10827,0.04445880651473999
10828,0.2594483494758606
10829,0.9946749210357666
1083,0.9994983673095703
10830,0.03756684064865112
10831,0.9583200216293335
10832,0.9580152034759521
10833,0.32167333364486694
10834,0.4641060531139374
10835,0.0512978732585907
10836,0.8180228471755981
10837,0.2918858826160431
10838,0.9742629528045654
10839,0.02666538953781128
1084,0.018681585788726807
10840,0.9391318559646606
10841,0.17399591207504272
10842,0.39839738607406616
10843,0.32637107372283936
10844,0.969206690788269
10845,0.9849357008934021
10846,0.12594491243362427
10847,0.9959369897842407
10848,0.9792618751525879
10849,0.12424147129058838
1085,0.5495970845222473
10850,0.12545448541641235
10851,0.9971433877944946
10852,0.7338733077049255
10853,0.9992141723632812
10854,0.9938331246376038
10855,0.8763303756713867
10856,0.33174413442611694
10857,0.9867726564407349
10858,0.9535965919494629
10859,0.9203591346740723
1086,0.9959119558334351
10860,0.045116692781448364
10861,0.8044009208679199
10862,0.18140152096748352
10863,0.5389916300773621
10864,0.689122200012207
10865,0.027684569358825684
10866,0.9872804880142212
10867,0.006989032030105591
10868,0.3836648762226105
10869,0.9970606565475464
1087,0.6292499303817749
10870,0.7217832803726196
10871,0.1417272686958313
10872,0.8547468185424805
10873,0.010717630386352539
10874,0.03735050559043884
10875,0.9978066682815552
10876,0.9986003637313843
10877,0.015607595443725586
10878,0.09981244802474976
10879,0.9985511302947998
1088,0.21146300435066223
10880,0.08185189962387085
10881,0.9357088804244995
10882,0.5255892276763916
10883,0.9992952346801758
10884,0.003277987241744995
10885,0.37431609630584717
10886,0.02198675274848938
10887,0.008870214223861694
10888,0.996448278427124
10889,0.4009503424167633
1089,0.9984617233276367
10890,0.2588682472705841
10891,0.04939022660255432
10892,0.9562637805938721
10893,0.007882177829742432
10894,0.2397775948047638
10895,0.9990952014923096
10896,0.9973620772361755
10897,0.23128774762153625
10898,0.816794753074646
10899,0.9914759397506714
109,0.9635907411575317
1090,0.06633967161178589
10900,0.9921902418136597
10901,0.1960444152355194
10902,0.9479918479919434
10903,0.9999352097511292
10904,0.9930421710014343
10905,0.9784600138664246
10906,0.7853636145591736
10907,0.9998594522476196
10908,0.5314510464668274
10909,0.9996225237846375
1091,0.9597773551940918
10910,0.1058792769908905
10911,0.9071767330169678
10912,0.9997174143791199
10913,0.2124372124671936
10914,0.9801089763641357
10915,0.14287236332893372
10916,0.9818387031555176
10917,0.02617621421813965
10918,0.41957879066467285
10919,0.9947415590286255
1092,0.8861464262008667
10920,0.9973175525665283
10921,0.7602561116218567
10922,0.10161691904067993
10923,0.13292011618614197
10924,0.9928529858589172
10925,0.9923685789108276
10926,0.6582032442092896
10927,0.1686599850654602
10928,0.06481051445007324
10929,0.9582598209381104
1093,0.8939658403396606
10930,0.9954232573509216
10931,0.4898800253868103
10932,0.9999611377716064
10933,0.6507925987243652
10934,0.008262842893600464
10935,0.9674264192581177
10936,0.4291856586933136
10937,0.9931106567382812
10938,0.025876492261886597
10939,0.08424851298332214
1094,0.9939787983894348
10940,0.9805400371551514
10941,0.010222822427749634
10942,0.37403368949890137
10943,0.8546278476715088
10944,0.07291156053543091
10945,0.06641167402267456
10946,0.9952274560928345
10947,0.009951978921890259
10948,0.971354603767395
10949,0.1244594156742096
1095,0.9810509085655212
10950,0.0025694966316223145
10951,0.9999357461929321
10952,0.9802346229553223
10953,0.1333547830581665
10954,0.591578483581543
10955,0.7372413873672485
10956,0.6194709539413452
10957,0.5450543761253357
10958,0.02495899796485901
10959,0.7384963035583496
1096,0.5529054403305054
10960,0.8114776611328125
10961,0.7638100385665894
10962,0.3345944583415985
10963,0.9951761960983276
10964,0.0005184710025787354
10965,0.002628803253173828
10966,0.9192804098129272
10967,0.027168452739715576
10968,0.9950884580612183
10969,0.8146819472312927
1097,0.0327131450176239
10970,0.07518470287322998
10971,0.14205607771873474
10972,0.8215357065200806
10973,0.9965108036994934
10974,0.9971458911895752
10975,0.3705975115299225
10976,0.9543213844299316
10977,0.2591770887374878
10978,0.0009638071060180664
10979,0.9710476398468018
1098,0.27562230825424194
10980,0.00032633543014526367
10981,0.8899214267730713
10982,0.6897419095039368
10983,0.9972458481788635
10984,0.945625364780426
10985,0.8045163154602051
10986,0.2248966097831726
10987,0.06203866004943848
10988,0.18972140550613403
10989,0.014564424753189087
1099,0.04719308018684387
10990,0.9974883794784546
10991,0.6633463501930237
10992,0.19317913055419922
10993,0.9999746680259705
10994,0.8994120359420776
10995,0.7521265745162964
10996,0.999835729598999
10997,0.024015039205551147
10998,0.9995748400688171
10999,0.48329678177833557
11,0.2782932221889496
110,0.9988918304443359
1100,0.9886009693145752
11000,0.578147292137146
11001,0.990397572517395
11002,0.8704793453216553
11003,0.06793025135993958
11004,0.055363982915878296
11005,0.9989235401153564
11006,0.9794645309448242
11007,0.8679324388504028
11008,0.4241635501384735
11009,0.1693788468837738
1101,0.35522598028182983
11010,0.9822747707366943
11011,0.8712677955627441
11012,0.9672319889068604
11013,0.9774539470672607
11014,0.4755954444408417
11015,0.902585506439209
11016,0.9967263340950012
11017,0.06474468111991882
11018,0.014982283115386963
11019,0.9357342720031738
1102,0.041469067335128784
11020,0.9984005689620972
11021,0.9101419448852539
11022,0.07173821330070496
11023,0.9999855160713196
11024,0.9948611259460449
11025,0.013620555400848389
11026,0.2752174139022827
11027,0.8659858703613281
11028,0.080535888671875
11029,0.11742666363716125
1103,0.09283280372619629
11030,0.9993577003479004
11031,0.0007760524749755859
11032,0.03748118877410889
11033,0.3124568462371826
11034,0.8400475978851318
11035,0.9988158345222473
11036,0.997819185256958
11037,0.9998345375061035
11038,0.011623919010162354
11039,0.004746288061141968
1104,0.5192278623580933
11040,0.1341802179813385
11041,0.998171329498291
11042,0.35328492522239685
11043,0.9884984493255615
11044,0.9972360134124756
11045,0.5728214383125305
11046,0.9941760301589966
11047,0.999660849571228
11048,0.552742600440979
11049,0.7809406518936157
1105,0.7259156107902527
11050,0.9924459457397461
11051,0.9907770752906799
